date,forecast_date,actual_anomaly_C,actual_forecast_anomaly_C,predicted_anomaly_C,predicted_temperature_C,extreme_heat_risk
2023-03-12,2023-03-13,-0.44221209516128823,-0.08782124900744037,-0.2947323688825673,35.44196772627872,False
2023-03-13,2023-03-14,-0.08782124900744037,-0.6102631720843661,0.004215274305868261,35.74091536946716,False
2023-03-14,2023-03-15,-0.6102631720843661,-1.4055165566997516,-0.6130146777255236,35.123685417435766,False
2023-03-15,2023-03-16,-1.4055165566997516,-4.514986018238215,-1.3411346411160412,34.39556545404525,False
2023-03-16,2023-03-17,-4.514986018238215,-4.069729095161293,-4.436485189688548,31.300214905472743,False
2023-03-17,2023-03-18,-4.069729095161293,-4.558323556699751,-3.351494268578819,32.38520582658247,False
2023-03-18,2023-03-19,-4.558323556699751,-4.58814563362283,-3.9513980506062123,31.785302044555078,False
2023-03-19,2023-03-20,-4.58814563362283,-4.175070787468982,-3.8853259307629617,31.85137416439833,False
2023-03-20,2023-03-21,-4.175070787468982,-3.8870974028535947,-3.447155765179368,32.28954432998192,False
2023-03-21,2023-03-22,-3.8870974028535947,-2.837944518238217,-3.2280681970624667,32.50863189809882,False
2023-03-22,2023-03-23,-2.837944518238217,-2.0855179028535957,-2.18759141864649,33.5491086765148,False
2023-03-23,2023-03-24,-2.0855179028535957,-1.2518369413151333,-1.6091506278605723,34.12754946730072,False
2023-03-24,2023-03-25,-1.2518369413151333,-1.3070583643920557,-0.8866099482986733,34.85009014686261,False
2023-03-25,2023-03-26,-1.3070583643920557,-0.9573634028535949,-1.1103751852110724,34.62632490995022,False
2023-03-26,2023-03-27,-0.9573634028535949,-0.6002628259305212,-0.7334674647198737,35.00323263044142,False
2023-03-27,2023-03-28,-0.6002628259305212,-0.07822121054590525,-0.42942798318205133,35.30727211197924,False
2023-03-28,2023-03-29,-0.07822121054590525,0.8872065971464025,0.04572785087682722,35.78242794603812,False
2023-03-29,2023-03-30,0.8872065971464025,0.30635098176178843,0.951994398445319,36.68869449360661,False
2023-03-30,2023-03-31,0.30635098176178843,-1.3748215951612934,0.15198646330070475,35.88868655846199,False
2023-03-31,2023-04-01,-1.3748215951612934,-4.1121976241025635,-1.4915104909275239,37.41765890240581,False
2023-04-01,2023-04-02,-4.1121976241025635,-3.2401707779487197,-4.021127260855712,34.88804213247762,False
2023-04-02,2023-04-03,-3.2401707779487197,-2.9954338548717985,-2.5636557919391,36.34551360139424,False
2023-04-03,2023-04-04,-2.9954338548717985,-2.1552949317948773,-2.481185537395714,36.42798385593762,False
2023-04-04,2023-04-05,-2.1552949317948773,-1.9971843548717985,-1.6508082919932332,37.2583611013401,False
2023-04-05,2023-04-06,-1.9971843548717985,-1.679760547179491,-1.6526332327062054,37.25653616062713,False
2023-04-06,2023-04-07,-1.679760547179491,-3.54686662410257,-1.351966951167883,37.557202442165455,False
2023-04-07,2023-04-08,-3.54686662410257,-4.939233008717949,-3.3688647786872985,35.54030461464604,False
2023-04-08,2023-04-09,-4.939233008717949,-2.157638162564105,-4.454073507235344,34.45509588609799,False
